deviceModel,MODULAIR-PM
deviceID,e00fce681a569f9dea97e5ed
deviceSN,MOD-PM-00895
timestamp_iso,sample_rh,sample_temp,sample_pres,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,bin16,bin17,bin18,bin19,bin20,bin21,bin22,bin23,bin1MToF,bin3MToF,bin5MToF,bin7MToF,sample_period,sample_flow,opc_temp,opc_rh,opc_pm1,opc_pm25,opc_pm10,laser_status,pm1_std,pm25_std,pm10_std,pm1_env,pm25_env,pm10_env,neph_bin0,neph_bin1,neph_bin2,neph_bin3,neph_bin4,neph_bin5,flag,fw,connection_status,iteration,measurement_state,operating_state
2024-08-20T03:09:42Z,80.24,24.79,0.0,20.8172,1.1849,0.1626,0.0465,0.0465,0.0465,0.0232,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.3333,7.6667,11.3333,0.0000,4.999,8.61,31.70,55.71,2.900,3.981,4.579,629,5.0,12.0,17.0,5.0,12.0,17.0,1398.000,342.000,100.000,25.000,1.000,0.000,0,22,0,1,1,0
2024-08-20T03:09:47Z,80.16,24.82,0.0,21.8545,1.1737,0.1174,0.0235,0.0000,0.0235,0.0469,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6667,9.0000,9.3333,0.0000,5.000,8.52,31.70,55.79,2.915,3.863,4.740,629,5.0,12.0,17.0,5.0,12.0,17.0,1398.000,342.000,100.000,25.000,1.000,0.000,0,22,0,2,1,0
2024-08-20T03:09:52Z,80.20,24.82,0.0,21.0668,1.0392,0.0945,0.0709,0.0709,0.0472,0.0236,0.0000,0.0000,0.0000,0.0236,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6667,8.6667,9.0000,0.0000,4.999,8.47,31.69,55.76,2.888,4.143,14.859,629,5.0,12.0,17.0,5.0,12.0,17.0,1398.000,342.000,100.000,25.000,1.000,0.000,0,22,0,3,1,0
2024-08-20T03:09:57Z,80.26,24.81,0.0,22.0690,0.9360,0.0985,0.0246,0.0493,0.0000,0.0493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.0000,12.6667,0.0000,0.0000,5.000,8.12,31.66,55.77,2.892,3.861,4.716,629,6.0,11.0,15.0,6.0,11.0,15.0,1494.000,359.000,73.000,18.000,2.000,1.000,4,22,0,4,1,0
2024-08-20T03:10:02Z,80.28,24.79,0.0,21.6962,1.1899,0.1519,0.0253,0.1772,0.0000,0.0253,0.0253,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.0000,10.0000,0.0000,11.6667,5.000,7.90,31.69,55.76,3.065,4.623,6.505,629,7.0,12.0,15.0,7.0,12.0,15.0,1632.000,382.000,91.000,15.000,1.000,1.000,0,22,0,5,1,0
2024-08-20T03:10:07Z,80.29,24.81,0.0,21.5123,0.9396,0.0742,0.0495,0.1731,0.0247,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6667,7.6667,8.0000,0.0000,4.999,8.09,31.67,55.75,2.950,4.036,4.235,629,7.0,12.0,15.0,7.0,12.0,15.0,1632.000,382.000,91.000,15.000,1.000,1.000,0,22,0,6,1,0
2024-08-20T03:10:12Z,80.33,24.81,0.0,22.2363,1.2452,0.0762,0.0000,0.1017,0.0508,0.0508,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.0000,0.0000,11.3333,0.0000,5.000,7.87,31.70,55.78,3.035,4.648,5.753,629,9.0,19.0,20.0,9.0,19.0,20.0,2058.000,497.000,139.000,26.000,0.000,0.000,0,22,0,7,1,0
2024-08-20T03:10:17Z,80.36,24.81,0.0,22.2664,0.9288,0.1429,0.0476,0.0714,0.0476,0.0238,0.0238,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.3333,8.6667,9.0000,10.6667,4.999,8.40,31.69,55.79,3.004,4.525,6.424,629,9.0,19.0,20.0,9.0,19.0,20.0,2058.000,497.000,139.000,26.000,0.000,0.000,0,22,0,8,1,0
2024-08-20T03:10:22Z,80.33,24.81,0.0,21.0952,1.1190,0.1190,0.0238,0.1190,0.0714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6667,8.6667,13.6667,0.0000,5.000,8.40,31.67,55.78,2.938,4.185,4.530,629,5.0,11.0,16.0,5.0,11.0,16.0,1563.000,353.000,101.000,21.000,1.000,1.000,0,22,0,9,1,0
2024-08-20T03:10:27Z,80.31,24.79,0.0,20.7857,0.8810,0.0714,0.0714,0.0238,0.0000,0.0238,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6667,10.0000,0.0000,0.0000,5.000,8.40,31.72,55.79,2.730,3.322,3.739,629,5.0,11.0,16.0,5.0,11.0,16.0,1563.000,353.000,101.000,21.000,1.000,1.000,0,22,0,10,1,0
2024-08-20T03:10:32Z,80.32,24.81,0.0,21.6279,0.7382,0.0738,0.0246,0.0738,0.0000,0.0000,0.0492,0.0000,0.0246,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.0000,10.0000,0.0000,14.6667,4.999,8.13,31.66,55.80,2.781,4.001,13.170,629,7.0,12.0,18.0,7.0,12.0,18.0,1713.000,408.000,125.000,19.000,2.000,1.000,0,22,0,11,1,0
2024-08-20T03:10:37Z,80.34,24.79,0.0,20.3155,1.0437,0.0971,0.0485,0.0485,0.0728,0.0243,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6667,10.3333,9.3333,0.0000,5.000,8.24,31.69,55.79,2.781,4.094,4.811,629,7.0,12.0,18.0,7.0,12.0,18.0,1713.000,408.000,125.000,19.000,2.000,1.000,0,22,0,12,1,0
2024-08-20T03:10:42Z,80.36,24.81,0.0,21.1071,1.1552,0.1203,0.0481,0.0481,0.0000,0.0241,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6667,7.3333,0.0000,0.0000,5.000,8.31,31.70,55.79,2.874,3.556,3.991,629,10.0,17.0,20.0,10.0,17.0,20.0,2136.000,534.000,141.000,16.000,2.000,0.000,0,22,0,1,1,0
2024-08-20T03:10:47Z,80.37,24.79,0.0,19.2575,1.0778,0.1437,0.0719,0.0479,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6667,8.0000,0.0000,0.0000,5.000,8.35,31.69,55.77,2.676,3.083,3.116,629,9.0,16.0,18.0,9.0,16.0,18.0,1977.000,504.000,127.000,15.000,2.000,0.000,0,22,0,2,1,0
2024-08-20T03:10:52Z,80.29,24.78,0.0,20.4581,0.8604,0.0717,0.0717,0.0000,0.0239,0.0239,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6667,9.6667,9.3333,0.0000,4.999,8.37,31.69,55.80,2.679,3.382,3.879,629,4.0,7.0,10.0,4.0,7.0,10.0,1029.000,258.000,58.000,13.000,1.000,0.000,0,22,0,3,1,0
2024-08-20T03:10:57Z,80.24,24.79,0.0,20.7391,1.0048,0.0515,0.0258,0.1031,0.0000,0.0000,0.0258,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3333,7.6667,0.0000,10.3333,5.002,7.76,31.67,55.80,2.769,3.659,5.099,629,2.0,5.0,8.0,2.0,5.0,8.0,879.000,176.000,45.000,14.000,0.000,0.000,0,22,0,4,1,0
2024-08-20T03:11:02Z,80.26,24.81,0.0,24.3986,0.9344,0.0779,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.0000,0.0000,0.0000,0.0000,4.997,7.71,31.66,55.75,3.061,3.141,3.141,629,2.0,5.0,8.0,2.0,5.0,8.0,879.000,176.000,45.000,14.000,0.000,0.000,0,22,0,5,1,0
2024-08-20T03:11:07Z,80.27,24.79,0.0,22.6978,1.2970,0.1497,0.0499,0.0998,0.0000,0.0499,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6667,10.6667,0.0000,0.0000,4.999,8.02,31.66,55.80,3.165,4.416,5.312,630,8.0,13.0,17.0,8.0,13.0,17.0,1857.000,453.000,95.000,14.000,1.000,1.000,0,22,0,6,1,0
2024-08-20T03:11:12Z,80.28,24.81,0.0,20.5433,0.8335,0.0490,0.0245,0.0245,0.0000,0.0245,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6667,8.6667,0.0000,0.0000,4.999,8.16,31.69,55.76,2.631,3.154,3.580,629,12.0,20.0,26.0,12.0,20.0,26.0,2733.000,698.000,142.000,26.000,1.000,1.000,0,22,0,7,1,0
2024-08-20T03:11:17Z,80.30,24.81,0.0,20.9824,0.9824,0.1763,0.0252,0.0504,0.0504,0.0252,0.0000,0.0252,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.0000,9.3333,10.3333,0.0000,5.000,7.94,31.66,55.76,2.859,4.230,8.280,629,11.0,19.0,23.0,11.0,19.0,23.0,2607.000,656.000,121.000,23.000,0.000,0.000,0,22,0,8,1,0
2024-08-20T03:11:22Z,80.36,24.79,0.0,23.2306,0.8878,0.1233,0.0247,0.0740,0.0247,0.0986,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6667,7.6667,8.3333,0.0000,5.000,8.11,31.67,55.78,3.074,5.014,6.804,629,11.0,19.0,23.0,11.0,19.0,23.0,2607.000,656.000,121.000,23.000,0.000,0.000,0,22,0,9,1,0
2024-08-20T03:11:27Z,80.32,24.81,0.0,23.4265,1.0693,0.1215,0.0486,0.0243,0.0486,0.0243,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6667,7.3333,12.6667,0.0000,5.000,8.23,31.69,55.80,3.120,4.133,4.744,629,9.0,15.0,19.0,9.0,15.0,19.0,2223.000,564.000,101.000,16.000,4.000,1.000,0,22,0,10,1,0
2024-08-20T03:11:32Z,80.33,24.79,0.0,21.1257,0.6543,0.1402,0.0467,0.0234,0.0467,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.3333,9.3333,10.3333,0.0000,4.999,8.56,31.70,55.83,2.748,3.414,3.610,630,9.0,15.0,19.0,9.0,15.0,19.0,2223.000,564.000,101.000,16.000,4.000,1.000,0,22,0,11,1,0
2024-08-20T03:11:37Z,80.36,24.79,0.0,22.0706,0.8941,0.0941,0.0471,0.0706,0.0235,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6667,9.6667,12.6667,0.0000,5.000,8.50,31.67,55.77,2.920,3.572,3.707,630,10.0,16.0,19.0,10.0,16.0,19.0,2049.000,530.000,100.000,13.000,4.000,1.000,0,22,0,12,1,0
2024-08-20T03:11:42Z,80.38,24.79,0.0,21.3991,0.8512,0.0946,0.0236,0.1182,0.0000,0.0236,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6667,9.0000,0.0000,0.0000,4.999,8.46,31.69,55.81,2.845,3.759,4.225,629,10.0,16.0,19.0,10.0,16.0,19.0,2049.000,530.000,100.000,13.000,4.000,1.000,0,22,0,1,1,0
2024-08-20T03:11:47Z,80.37,24.78,0.0,21.8248,0.8858,0.0984,0.0000,0.0492,0.0000,0.0000,0.0492,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.0000,0.0000,0.0000,10.3333,4.999,8.13,31.67,55.79,2.816,3.777,6.437,629,11.0,19.0,20.0,11.0,19.0,20.0,2043.000,560.000,129.000,17.000,2.000,0.000,0,22,0,2,1,0
2024-08-20T03:11:52Z,80.33,24.79,0.0,22.5015,1.1396,0.1940,0.0000,0.0242,0.0000,0.0485,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6667,0.0000,0.0000,0.0000,4.999,8.25,31.67,55.83,3.014,3.866,4.692,629,10.0,18.0,19.0,10.0,18.0,19.0,1953.000,521.000,124.000,19.000,1.000,0.000,0,22,0,3,1,0
2024-08-20T03:11:57Z,80.32,24.78,0.0,20.9733,0.8343,0.0695,0.0000,0.0695,0.0232,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.3333,0.0000,8.3333,0.0000,5.000,8.63,31.67,55.84,2.719,3.279,3.409,629,11.0,18.0,66.0,19712.0,7168.0,2816.0,4608.000,4864.000,2816.000,4608.000,4871.000,45826.000,4,22,0,4,1,0
2024-08-20T03:12:02Z,80.29,24.79,0.0,20.8962,1.3383,0.0704,0.0470,0.0000,0.0235,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6667,9.0000,9.0000,0.0000,4.999,8.52,31.69,55.82,2.832,3.192,3.285,629,11.0,18.0,19.0,11.0,18.0,19.0,2064.000,549.000,129.000,16.000,1.000,0.000,0,22,0,5,1,0
2024-08-20T03:12:07Z,80.31,24.78,0.0,22.3377,0.9209,0.2125,0.0945,0.0708,0.0000,0.0236,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6667,10.0000,0.0000,0.0000,5.000,8.47,31.67,55.79,3.072,3.939,4.383,629,9.0,16.0,16.0,9.0,16.0,16.0,1947.000,511.000,117.000,15.000,0.000,0.000,0,22,0,6,1,0
2024-08-20T03:12:12Z,80.29,24.79,0.0,20.6864,0.7574,0.1183,0.0237,0.0237,0.0237,0.0237,0.0473,0.0000,0.0237,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6667,10.3333,9.0000,11.3333,5.000,8.45,31.69,55.81,2.684,4.192,13.474,629,9.0,16.0,16.0,9.0,16.0,16.0,1947.000,511.000,117.000,15.000,0.000,0.000,0,22,0,7,1,0
2024-08-20T03:12:17Z,80.31,24.79,0.0,19.6167,0.9113,0.2051,0.0228,0.0911,0.0228,0.0228,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.3333,9.3333,10.0000,0.0000,4.999,8.78,31.67,55.77,2.721,3.743,4.266,630,8.0,14.0,19.0,8.0,14.0,19.0,1866.000,454.000,105.000,22.000,2.000,0.000,0,22,0,8,1,0
2024-08-20T03:12:22Z,80.29,24.79,0.0,19.6921,0.8688,0.1559,0.0223,0.0668,0.0223,0.0223,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.3333,8.0000,13.0000,0.0000,4.999,8.98,31.69,55.79,2.663,3.556,4.055,629,9.0,15.0,21.0,9.0,15.0,21.0,1932.000,484.000,111.000,28.000,2.000,0.000,4,22,0,9,1,0
2024-08-20T03:12:27Z,80.31,24.78,0.0,20.6456,1.0311,0.0917,0.0000,0.0229,0.0229,0.0000,0.0229,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6667,0.0000,8.6667,10.6667,4.999,8.73,31.67,55.78,2.709,3.400,4.726,629,9.0,16.0,22.0,9.0,16.0,22.0,1986.000,504.000,116.000,29.000,2.000,0.000,0,22,0,10,1,0
2024-08-20T03:12:32Z,80.32,24.81,0.0,20.9288,1.1438,0.1704,0.0000,0.0730,0.0487,0.0243,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.0000,0.0000,9.6667,0.0000,4.999,8.22,31.67,55.85,2.888,4.042,4.679,629,9.0,16.0,22.0,9.0,16.0,22.0,1986.000,504.000,116.000,29.000,2.000,0.000,0,22,0,11,1,0
2024-08-20T03:12:37Z,80.36,24.78,0.0,21.6177,0.7480,0.1247,0.1247,0.0249,0.0499,0.0499,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.0000,8.3333,13.0000,0.0000,5.007,8.01,31.67,55.80,2.911,4.383,5.434,629,9.0,16.0,22.0,9.0,16.0,22.0,1986.000,504.000,116.000,29.000,2.000,0.000,0,22,0,12,1,0
2024-08-20T03:12:42Z,80.30,24.79,0.0,20.9095,1.1508,0.0979,0.0245,0.0245,0.0245,0.0245,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6667,8.0000,9.3333,0.0000,4.993,8.18,31.69,55.83,2.803,3.561,4.080,629,7.0,13.0,15.0,7.0,13.0,15.0,1566.000,380.000,90.000,17.000,1.000,0.000,0,22,0,1,1,0
2024-08-20T03:12:47Z,80.36,24.78,0.0,21.3059,0.9432,0.2418,0.0726,0.0726,0.0484,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6667,8.6667,9.3333,0.0000,5.000,8.27,31.66,55.80,2.984,3.947,4.181,629,7.0,13.0,15.0,7.0,13.0,15.0,1566.000,380.000,90.000,17.000,1.000,0.000,0,22,0,2,1,0
2024-08-20T03:12:52Z,80.31,24.78,0.0,21.5558,1.2045,0.0753,0.0502,0.0502,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.0000,10.3333,0.0000,0.0000,5.000,7.97,31.67,55.80,2.907,3.275,3.308,629,7.0,13.0,15.0,7.0,13.0,15.0,1566.000,380.000,90.000,17.000,1.000,0.000,0,22,0,3,1,0
2024-08-20T03:12:57Z,80.32,24.79,0.0,21.2067,1.0554,0.0982,0.0982,0.0736,0.0245,0.0000,0.0245,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6667,8.3333,8.6667,10.0000,4.999,8.15,31.66,55.80,2.920,4.014,5.471,629,6.0,14.0,14.0,6.0,14.0,14.0,1560.000,386.000,112.000,15.000,0.000,0.000,0,22,0,4,1,0
2024-08-20T03:13:02Z,80.33,24.78,0.0,20.8625,0.9091,0.0699,0.0233,0.1632,0.0000,0.0233,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.3333,8.3333,0.0000,0.0000,5.000,8.58,31.69,55.82,2.824,3.913,4.400,629,7.0,18.0,18.0,7.0,18.0,18.0,1677.000,443.000,141.000,19.000,0.000,0.000,0,22,0,5,1,0
2024-08-20T03:13:07Z,80.32,24.78,0.0,21.8659,0.6812,0.1135,0.0227,0.0454,0.0681,0.0227,0.0000,0.0227,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.3333,8.3333,9.3333,0.0000,4.999,8.81,31.70,55.81,2.836,4.255,7.992,629,8.0,17.0,17.0,8.0,17.0,17.0,1842.000,452.000,126.000,17.000,0.000,0.000,0,22,0,6,1,0
2024-08-20T03:13:12Z,80.33,24.78,0.0,21.5570,1.0663,0.0695,0.0000,0.0464,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6667,0.0000,0.0000,0.0000,4.999,8.63,31.70,55.80,2.814,3.083,3.110,629,8.0,17.0,17.0,8.0,17.0,17.0,1842.000,452.000,126.000,17.000,0.000,0.000,0,22,0,7,1,0
2024-08-20T03:13:17Z,80.28,24.78,0.0,22.4800,1.1767,0.1471,0.0245,0.0735,0.0490,0.0490,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.0000,9.3333,9.6667,0.0000,4.999,8.16,31.69,55.81,3.086,4.602,5.655,629,8.0,17.0,17.0,8.0,17.0,17.0,1842.000,452.000,126.000,17.000,0.000,0.000,0,22,0,8,1,0
2024-08-20T03:13:22Z,80.29,24.78,0.0,21.1636,0.8485,0.1212,0.0485,0.0242,0.0485,0.0242,0.0242,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6667,7.6667,10.6667,12.6667,5.000,8.25,31.69,55.81,2.803,4.139,6.044,629,8.0,16.0,16.0,8.0,16.0,16.0,1866.000,452.000,106.000,15.000,1.000,0.000,0,22,0,9,1,0
2024-08-20T03:13:27Z,80.27,24.78,0.0,21.3905,0.8343,0.1390,0.0463,0.0927,0.0927,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.3333,8.6667,9.6667,0.0000,5.000,8.63,31.67,55.77,2.915,4.274,4.686,629,8.0,16.0,16.0,8.0,16.0,16.0,1866.000,452.000,106.000,15.000,1.000,0.000,0,22,0,10,1,0
2024-08-20T03:13:32Z,80.34,24.79,0.0,19.9551,1.0101,0.1571,0.0449,0.1122,0.0000,0.0224,0.0224,0.0000,0.0224,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.3333,9.3333,0.0000,10.6667,5.000,8.91,31.69,55.80,2.782,4.136,11.706,629,8.0,16.0,16.0,8.0,16.0,16.0,1866.000,452.000,106.000,15.000,1.000,0.000,0,22,0,11,1,0
2024-08-20T03:13:37Z,80.31,24.79,0.0,18.6822,0.9694,0.0661,0.0661,0.0220,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.3333,9.0000,0.0000,0.0000,4.999,9.08,31.69,55.82,2.501,2.764,2.782,629,8.0,14.0,16.0,8.0,14.0,16.0,1860.000,444.000,106.000,14.000,1.000,0.000,0,22,0,12,1,0
2024-08-20T03:13:42Z,80.29,24.78,0.0,20.5448,0.8400,0.0908,0.0454,0.0454,0.0227,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6667,8.0000,8.0000,0.0000,5.000,8.81,31.69,55.80,2.706,3.240,3.357,630,8.0,14.0,16.0,8.0,14.0,16.0,1860.000,444.000,106.000,14.000,1.000,0.000,0,22,0,1,1,0
2024-08-20T03:13:47Z,80.33,24.79,0.0,21.2500,0.9135,0.0962,0.0481,0.0721,0.0481,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.0000,9.3333,9.0000,0.0000,5.000,8.32,31.69,55.84,2.851,3.725,3.955,629,8.0,14.0,16.0,8.0,14.0,16.0,1860.000,444.000,106.000,14.000,1.000,0.000,0,22,0,2,1,0
2024-08-20T03:13:52Z,80.34,24.79,0.0,20.7665,0.7425,0.2156,0.0000,0.0719,0.0240,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6667,0.0000,9.0000,0.0000,5.000,8.35,31.69,55.81,2.768,3.389,3.523,630,5.0,9.0,13.0,5.0,9.0,13.0,1236.000,283.000,68.000,17.000,1.000,1.000,0,22,0,3,1,0
2024-08-20T03:13:57Z,80.31,24.78,0.0,19.4279,1.0297,0.0458,0.0229,0.1144,0.0229,0.0000,0.0229,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.3333,8.0000,7.6667,16.0000,5.000,8.74,31.66,55.81,2.644,3.733,5.113,630,5.0,9.0,13.0,5.0,9.0,13.0,1236.000,283.000,68.000,17.000,1.000,1.000,0,22,0,4,1,0
